Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Subject,69.098,Investigation,Not defined,STATE,196.400,198.800,2.400,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,1964,1988,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Novel,88.298,Investigation,Not defined,STATE,197.600,198.400,0.800,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,1976,1984,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Subject,69.098,Approach,Not defined,STATE,200.200,200.499,0.299,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2002,NA,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Subject,69.098,Investigation,Not defined,STATE,200.500,208.200,7.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2005,2082,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Novel,88.298,Investigation,Not defined,STATE,201.200,203.800,2.600,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2012,2038,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Novel,88.298,Investigation,Not defined,STATE,206.000,206.700,0.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2060,2067,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Novel,88.298,Investigation,Not defined,STATE,208.600,211.000,2.400,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2086,2110,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Subject,69.098,Investigation,Not defined,STATE,212.200,213.800,1.600,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2122,2138,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Novel,88.298,Investigation,Not defined,STATE,212.400,214.000,1.600,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2124,2140,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Novel,88.298,Investigation,Not defined,STATE,216.400,220.100,3.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2164,2201,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Subject,69.098,Approach,Not defined,STATE,221.900,222.099,0.199,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2219,NA,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Subject,69.098,Investigation,Not defined,STATE,222.100,224.000,1.900,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2221,2240,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,Novel,88.298,Investigation,Not defined,STATE,223.200,223.900,0.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2232,2240,,,,
oxy_1-250226-103750,2025-03-20 21:45:27.727,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,0.0,232.900,255.400,10.000,No focal subject,0.0,agent_Removed,Not defined,POINT,232.900,232.900,NA,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-103750/2_26_25_Oxytocin_Pilot-250226-103221_oxy_1-250226-103750_Cam1.avi,2329,2329,,,,
